,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2000-11-01,130711.11022623698,211963.52151170632,112778.22065328098,161037.28532943374,181379.0772532952,114273.45294733452,121821.36943535665,214143.70760116828,141831.6451148537,183389.55856606303,195337.71263005087,135374.56050904727,176340.86635851124,158571.42679856045,203246.72820578422,144326.48787895974,177453.02467503483,131310.03749865128,,136859.0473341396,107752.47013173097,157162.91166012792,102110.59635765343,117131.4414570462,132491.59107289763,121716.89277494074,111310.5424976392,156353.39730678918,,139696.92879732806,137938.79067505675,112603.25739251748,101383.46550749328,123787.05351395434,89429.67100577544,87736.92702152616,98509.17693582119,73711.0180457358,125272.23488912142,,172105.65165575943,87915.43814646288,101251.78774229658,89747.9186949432,153380.49596564367,,83850.08242012851,106470.48927790295,116862.81986987907,92359.7662580767,109117.20622158756
2000-12-01,131627.06119840883,214352.09500801892,113508.26561680702,162295.8929052179,182809.606907862,114648.12393215818,122670.59340133099,217084.23019860117,142472.2468560935,184203.76325126583,197327.02145296845,136254.68300601433,176705.4386602315,159276.91841828468,204026.41866434994,146150.69293462994,177985.58369579588,132262.30068632992,,138473.6486439015,108361.02713360982,158039.6573427282,102590.88368173828,117572.99324921514,133077.8461776709,122610.81014676818,111716.99376436316,156807.24314752777,,140780.5930731042,138282.98989346807,113662.53782550614,101831.75711813092,124375.52666202391,89919.66693452776,88364.07909657109,99160.99370378024,74285.27704313667,125516.52092051978,,173364.95722957267,88343.12060246657,101960.14920894864,90175.84470162896,154147.41530514613,,84239.0891245074,106368.92877061256,117196.07364829401,92840.54481704843,109577.09399857455
2001-01-01,132549.42261326735,216372.71063590632,114175.79822589496,163503.08445388512,184148.5256361784,114871.8195166373,123473.05409765347,219741.31299857257,143096.10581174077,185055.60289904708,199322.17418069218,136886.44682101707,177516.6980264391,160000.20691026738,204679.35277490303,147811.36197152807,178481.3800710085,133186.69430330148,,139929.44308669065,109035.8334698747,158763.26665685527,103064.95905661692,118087.30321369361,133683.2988109548,123404.58194143335,112181.31885661073,157318.9037727658,,141844.23983124841,140716.50434394192,114966.22532964764,102332.51696271183,124914.49077474955,90499.01735958218,88934.91284810416,99631.14697927727,74983.99223905323,125912.52934923042,,174468.3397340927,88840.62762595112,102488.61866055215,90708.13787385261,154997.65946710514,,84672.02394066598,106429.93152026196,117704.94359565579,93166.7542137191,110003.80176042714
2001-02-01,133367.55812118514,218370.68428174595,114838.99258586737,164507.7877892021,185625.59308203685,114838.01888727907,124092.7696652984,222167.52710612514,143718.39105247534,185898.0890926879,201201.7701325078,137519.4691742429,178347.60745766814,160767.71589987597,205324.9902701613,149588.86560270598,178766.56650137182,133982.19249915602,,141232.20011540805,109624.46079745826,159421.02733722868,103498.41851546562,118547.46982208658,134134.78809617754,124292.30054832312,112549.11785245013,157752.3541962031,,142909.07759218078,144567.6158197825,116172.75101986942,102756.60953791304,125441.15302458227,90872.01727962216,89278.1290283019,99792.117999577,75421.27309627394,126313.97923875776,,175384.58428687532,89294.50892989854,102854.16512816027,91322.4230380536,155692.01358559655,,85092.17055922026,106649.24040074751,118046.33683516295,93461.06766737567,110343.28174969276
2001-03-01,134210.52794338574,220619.56840087796,115532.27374447661,165413.9637883704,187092.6413569418,114614.17922791309,124599.32716064235,224558.92836962474,144343.63397032526,186690.69234974287,203107.29062471187,138205.7001221162,179520.55714973097,161603.6241801807,205903.20787112435,151261.86287402935,178937.8518537525,134661.55019071072,,142526.13650101947,110191.37230710941,159980.16536193233,103934.38970740559,119023.95700305224,134499.93718253367,125222.04759414929,112857.5278440594,158212.95858262703,,144043.75754178033,149483.9010065241,117302.48498814565,103106.096995259,125967.68066538539,91152.17911647807,89488.28277795987,99790.75257425012,75751.14531022651,126866.58871273148,,176403.57584436805,89727.22289685319,103258.7954090957,91968.82379479287,156448.2804941174,,85456.19231800352,107099.39676386413,115669.64433386979,93648.84890645642,110658.53933679678
2001-04-01,135091.6660382912,223415.75062435135,116351.20647352516,166360.04833644605,188642.80883030928,114483.03794678884,125043.17686373439,227029.68910087924,144979.2777003635,187465.88126437203,204962.412911995,138904.8925212133,181306.10664280364,162439.35241208083,206593.73497933013,152987.56307735795,179115.82698131623,135287.77798549668,,143927.44282768606,110685.77206740557,160732.74644592436,104402.18157396698,119350.2936323742,134769.86077012902,126156.0418089403,113102.58259975776,158615.03885705705,,145363.06677703044,153205.01787916603,118192.52278098931,103358.08203219781,126548.44600351733,91326.41049289446,89664.31061416776,99746.06598184879,75905.8176864597,127398.67553559138,,177580.8101609531,90115.2412594676,103779.35136381605,92526.6754177354,157169.42228473912,,85798.16241179309,107504.40118549048,112276.38810062065,93908.29245105332,110970.7131579732
2001-05-01,136066.29108295692,226217.7218433841,117248.18480754465,167404.90976155852,190172.772028859,114527.06956087651,125581.62839768281,229582.3858397265,145624.48554953825,188136.0091746242,206813.85427740138,139736.96882510968,183344.2809509463,163329.0228244166,207591.84032245236,154913.73579276123,179217.03621243042,135979.56371679157,,145359.3647025889,111137.45906812657,161613.61813663645,104849.8680416243,119718.64752253803,135083.919114611,127018.6801882166,113385.39468205972,159066.65983177596,,146766.5626683267,156288.5307126973,119256.48477492707,103607.574115247,127148.42885886853,91645.54567992342,89980.6534215344,99943.40101217064,76208.4789976056,127919.34062311694,,178906.67677279373,90520.71183288908,104397.19117224116,93047.67394659964,157917.27287548952,,86097.84288876278,108097.12315614002,108764.83804918132,94205.32945085841,111309.39981149016
2001-06-01,137041.12236044323,228763.08089354736,118184.48557492752,168558.18545486007,191877.1835489117,114660.58321111948,126131.33040285767,232262.71433095346,146275.28044047687,188821.83118139347,208468.15956122757,140613.85404350012,185310.56977178867,164191.76815319632,208725.92110879874,156975.1659936979,179386.4469244588,136670.3221713586,,146792.61295989182,111550.79684184228,162673.96324396285,105305.6722584218,120109.89413917362,135399.81212551755,127832.61256644466,113661.50384578951,159537.58031740948,,148214.17314516378,158877.8283044826,120430.5130898616,103864.46548194332,127781.3054027884,92008.10992500956,90316.40264961672,100293.5938893163,76515.34270555431,128306.63453831685,,180243.0972223135,90952.58239410935,105072.74770740051,93552.27268413083,158651.58578279513,,86395.16538543282,108402.48048793059,107880.93499897094,94584.2113595387,111642.82820861258
2001-07-01,138090.7488684765,231146.1116517606,119191.03614672027,169768.95303706775,193712.56838459833,114817.42116730935,126701.20913140418,235105.0422500174,146894.4467948725,189470.4810179151,210099.6281153688,141518.43997288632,187286.92971032287,165111.106230931,209970.92887306074,159038.26044376288,179527.28977006083,137359.2672602218,,148295.75299486064,111947.71890533743,163813.61001319916,105796.06847095695,120589.07885729549,135701.3422234366,128667.67944779903,113926.13403347036,160088.92760928263,,149766.2643861488,161306.51709038683,121753.73106764955,104155.10163715872,128455.40794352132,92426.11230199212,90595.17943367951,100718.94673767521,76822.12216046278,128703.96745604767,,181538.5708840778,91383.40123523436,105762.9510313573,94046.94884696319,159350.64840149655,,86675.22071878889,108694.473210786,107853.98516961218,94967.53648910356,112014.83513455193
2001-08-01,139148.11226414627,233442.19740347075,120257.91217469417,171039.89428363284,195738.50733344213,114958.2976330942,127305.09832767991,238202.15448040303,147506.76802545355,190269.60999565385,211706.78629472564,142625.59292923004,189465.65928919907,166048.8342866078,211185.4344184395,160922.8559495063,179801.43826377636,138058.90354954035,,149932.59892872078,112394.87650305987,165070.29198169036,106336.27592921704,120980.64396036234,136044.49000402886,129436.0236044987,114237.77945380552,160716.13542534414,,151622.18087180948,163064.17072839817,122888.41732442816,104413.5428291433,129165.34270531389,92774.1226277032,90911.8162215131,101092.58653898002,77106.46496557741,129185.46432367557,,183215.69723600242,91763.84043871699,106396.06971912053,94510.99695158126,160091.07256542883,,86988.08548868213,108764.28625150595,108021.34992700914,95386.52231335557,112427.77265573635
2001-09-01,140238.2090963743,235670.7637422545,121363.9564441683,172282.930312422,197910.91902581762,115106.46078646938,127961.70237159183,241210.88791318506,148123.07966645996,190995.2846111833,213216.63006330407,143896.39556012943,191781.73930558097,167016.63453310038,212528.63762006187,162816.71685105038,180056.0057922243,138756.06047910522,,151679.66442805398,112847.6234606211,166357.56078749918,106883.0433577902,121315.62725702209,136395.28383399209,130211.73580341204,114568.00506643404,161304.301757784,,153661.79740588213,164298.61371933666,123965.199651693,104703.93069160015,129879.32413397085,93072.63564646337,91203.14238110645,101292.22985692891,77347.98916771961,129704.7233576858,,185072.3812742635,92091.09580009374,107004.55548243273,94927.98942014707,160878.39267126724,,87316.87642065695,108855.488149209,108255.03418308661,95804.86081419943,112848.94559493237
2001-10-01,141281.8805291522,237754.52124175822,122473.03566096189,173591.2700980665,200177.5819531179,115261.43620632635,128626.46259384364,244418.26544129555,148789.00291980474,191805.61294235452,214535.98599596656,145358.39492136016,194104.2892333631,167999.5860599963,213902.114778681,164634.87628559023,180323.43119763592,139445.30858762015,,153484.51825676614,113291.52387029363,167585.01862255752,107385.46930930689,121628.46774551315,136781.40876457977,131045.77121456852,114930.45332137747,161871.23963874578,,155939.66720444162,165120.36700755046,124933.46085070644,105037.70951254526,130572.83450106927,93263.96675571908,91654.03538603759,101597.94386853457,77607.55948135577,130193.0873691404,,187165.31662825053,92378.97879940738,107640.14977829503,95338.48229686236,161719.12788482022,,87624.92617215063,109064.21129444607,108480.0891384275,96230.14310222703,113253.10070989764
2001-11-01,142362.03458192167,239712.08057303217,123536.68525248223,174960.87729251888,202250.63595171963,115374.6670601584,129229.79284407273,247569.2554960805,149478.98206266484,192518.1251455714,215611.1220205595,146473.9296469351,196321.2747915591,168918.22174899443,215121.44319459703,166388.89331586822,180518.86734120603,140069.94858900676,,155202.212279667,113716.60859361751,168786.73469341104,107895.65600187045,121956.2140682699,137082.93253445782,132037.22536483384,115227.42813488196,162376.16279413432,,157976.520379629,166063.712267059,126082.36620889783,105364.98775354431,131232.41528832712,93395.7404700314,91992.13124071683,101836.47894131509,77764.18989059684,130503.49364474449,,188994.06102896752,92653.9273823574,108317.36231728406,95735.39778828004,162593.70023563705,,87878.91621596184,109313.03428954218,108701.69547612457,96641.23608020635,113618.32400726424
2001-12-01,143387.23219924307,241542.65147122,124579.85941012471,176415.12872945587,204118.86699350455,115466.1443772881,129788.15936861321,250535.48776547832,150124.1268439622,193388.99013692737,216455.58203435224,147299.38407649644,198569.78045573566,169869.34617916215,216208.22773093614,168127.413133155,180607.0607194458,140652.1619001923,,156672.17200611052,114093.88354831924,170007.423855892,108378.25121059413,122284.18513829588,137347.23584137645,133072.43293893864,115453.3238103803,162909.92674980857,,159963.21178296854,167127.21380344487,127198.6682386441,105608.09603270225,131865.7063258451,93473.35847370587,92258.65917187037,102161.60245131997,77872.52213515213,130777.85324165704,,190509.65431981694,92902.07316225026,109004.74702572227,96142.55996302974,163487.0594912967,,88105.14948178553,109478.44791595254,108943.46432102674,97062.41968243763,113948.62621211451
2002-01-01,144349.2138600079,243021.68085779995,125521.72954924639,177850.93495593677,205867.0878870378,115497.35712983576,130364.97146356164,252947.56865628934,150663.6279020179,194124.89054642353,216934.77607251285,147869.20945974605,200724.6338789457,170728.13802305973,216980.81291842845,169863.06436252318,180628.8554702777,141147.65807861555,,157892.7465725525,114381.25442166929,171234.94353166173,108858.42064519222,122533.91198351096,137568.6857090287,134152.37212935914,115615.65216866932,163421.40711452896,,161585.28533427723,167906.66807842173,128471.31182791402,105751.70885385499,132464.49702732262,93563.41277188377,92390.6824295253,102208.98642524116,77960.90384264967,130953.67477768568,,191706.8254375812,93108.12583955983,109631.6300682242,96528.15631203454,164398.9470668811,,88320.76402882025,109608.73908121693,109242.0955673809,97339.21820132343,114228.14329408649
2002-02-01,145302.90415313683,244533.8028190117,126392.97131890913,179154.43897561586,207667.37408523643,115583.88516083139,130859.22175006068,255013.7555017261,151152.14373236577,194841.59613025413,217364.55161474165,148535.64896842683,202885.8123093017,171484.4227271315,217986.11355640087,171528.97871640636,180547.00604987415,141624.9236802153,,158911.4751651186,114703.00157828431,172419.93276934585,109333.97927416251,122684.30171291887,137756.01652672343,135221.31419363906,115791.29696164001,163920.24205796843,,163260.02141673552,168530.51205993316,129755.67681860966,105906.81288353061,133018.99114601515,93707.06650213536,92435.31612226552,102195.86808796616,78160.8475534446,131210.54012824417,,192799.9522515191,93312.91352384642,110228.10587076988,96850.1153816963,165315.41982659345,,88586.65011417201,110075.28966309522,109528.76982467517,97521.46258486372,114457.5599749639
2002-03-01,146303.27997374357,246303.7034307831,127244.7876764312,180259.93403060175,209506.75205675568,115800.71212676498,131294.01291335994,257118.48362020132,151682.70110896628,195471.33541372322,217979.47275920678,149345.35266059075,204892.95069484654,172316.60565415004,219138.24116760681,173007.93052342642,180598.2489515649,142058.68557635832,,159850.8794083777,115077.13667045238,173609.6738149133,109829.81977252993,122814.97079480632,137934.2620428231,136323.8531068334,115973.21101075488,164408.34404566124,,164898.22838920433,169050.2850132463,131113.61752439963,106037.44800593273,133524.64888577827,93888.71583839667,92474.12399721965,102027.37899378985,78444.22646210744,131407.64990530958,,194061.21438376684,93505.11314314212,110742.14515566388,97138.8327111891,166293.43691188932,,88838.09312664578,110445.91445162172,109885.26437953535,97613.99449574076,114678.01440308674
2002-04-01,147433.78403618876,248691.92112713982,128203.2384115585,181349.69794810787,211360.2674111498,116182.0129531164,131612.62022889502,259358.77125628773,152272.026322395,196047.58041943176,218777.6541546879,150101.3489564438,207223.18196928376,173265.14693331372,220615.30122598828,174577.47210001212,180727.31087446166,142521.73357556827,,160745.76496459797,115517.84265082992,174945.89192891718,110375.45946800422,122936.56805052562,138051.52294445582,137385.87796393246,116137.77059436748,164913.66309813876,132372.8189248635,166778.6900223994,169903.41169728225,132510.5298298335,106185.36422915728,134008.9262557832,94099.6814169316,92434.1674878057,101881.30686925566,78687.9006408811,131621.56960470913,,195549.80083283386,93702.31263980585,111232.3392189535,97407.85458320013,167318.91968261963,143576.6158623243,89104.56540793968,110700.9443789973,110175.93594651145,97863.11531874537,114900.87298585683
2002-05-01,148598.0248684329,251480.4440447796,129254.84850977338,182511.39389698874,213282.94276219452,116631.23011680918,131937.93743756213,261777.55977070858,152870.1535803569,196552.42707709773,219679.58423891838,150903.03686219777,209846.24813717944,174334.9156188677,221920.5703941947,176082.38515406344,180839.95108452803,142994.0909803485,,161905.52465064285,116327.98421635306,176618.1265764122,110971.66576830497,123151.2161268816,138233.54750390022,138381.43025071968,116321.42974802993,165553.92700658247,132597.6338187169,168968.18386462034,170669.2494416207,133841.00396446354,106373.66300426303,134519.98942764697,94372.74055002404,92538.44103353645,101916.37519264937,78895.51060627411,131859.1173076784,,197309.7596435309,93884.9276257998,111744.8490703123,97419.97351294315,168333.8394432977,142300.41683321455,89338.56426572072,110804.68840938713,110580.02532925003,98238.61796083041,115164.80703826826
2002-06-01,149883.97517524546,254574.32500257305,130354.3616506069,183860.30335689968,215441.6814980243,117134.51696056745,132297.88441745358,264292.05603220686,153542.75033500008,197004.22901831803,220443.457381146,151693.73822091185,212760.78528868486,175237.0119899471,223359.15732351076,177765.47930087894,180939.79830177804,143477.90945392422,,163095.09023546227,117095.37712839137,178534.91570565602,111628.10275530984,123380.85716443155,138424.47527010736,139354.2490900542,116531.75637209539,166318.86707817603,132697.21641102034,171395.95463305255,171286.96338625398,135226.6062372046,106607.98274898819,135075.34228050502,94698.83755221784,92715.85019931495,102176.34521365131,79094.80458928656,132210.04292901338,,199317.48113997126,94088.13856769718,112335.77910528962,97352.1517821627,169414.7712355468,141718.8927451195,89577.72518809879,111157.81158029534,110900.68044380199,98728.17212841469,115460.29367415723
2002-07-01,151248.71026041714,258153.59718928896,131473.76954842103,185309.26975432565,217865.86302709862,117646.1025779947,132647.33094290606,267136.12780943915,154270.5241377026,197577.62191870797,221185.19457646008,152644.45322527102,215610.81612301234,176061.27890902347,225115.53727378647,179462.9131160537,181036.9323805483,143934.44031573946,,164390.78825761762,117904.24671607728,180665.12941044717,112362.7636877016,123708.5420021481,138685.08666331944,140231.46097435197,116778.15317766859,167155.9256022924,133039.3374622798,174113.7638485158,171842.35397756132,136621.73021956082,106880.34992288535,135658.12098344878,95077.26570793707,93025.23190075957,102530.2872690063,79341.01490047855,132565.3125421361,,201455.58702919807,94340.89108692137,112977.2548702677,97256.24770069272,170523.74025206096,140830.6865385025,89833.33275956637,111581.60782761204,111253.63682096779,99166.5158489627,115805.39107727537
2002-08-01,152704.31513318073,262006.57969471373,132670.08810856706,186927.20999953116,220825.0893781735,118186.72293759523,133041.2363389453,270154.4953483259,155098.52171234522,198266.327324345,221709.7504043818,153854.22027942972,218306.1390214477,176827.99180632355,227383.54182102476,181424.03578382637,181065.08601592318,144373.7949164944,,165565.52104510265,118055.81083468336,182849.60151423418,113191.92698897928,124025.15219691947,138943.76912243207,141042.18572284054,117004.02253866005,167851.81968009964,133412.35444021798,177323.3636462274,172418.7543497479,137938.42164388698,107125.20984507131,136310.61491554094,95408.2630610796,93305.1450282132,102715.10615542256,79627.4738943978,132894.7707254339,,203541.28886775,94618.89509368186,113567.9947725194,97236.32374093756,171722.4951520605,140911.37855037523,90104.54628846124,111972.93365254188,111556.8919045205,99551.02891275745,116165.39324598353
2002-09-01,154159.74036408213,265899.2236005185,133853.6476594986,188594.20865036178,224112.70551207173,118663.19579190588,133416.11052842365,273482.0482606576,155813.86767044172,198950.84522100372,222256.61588690503,155192.23217109838,221107.70580350232,177539.46776453638,230120.3565060446,183509.80061802827,180939.2606897418,144823.52111790967,,166786.43095008808,118169.46701620122,184986.42061218127,114052.38010599073,124341.04351014545,139204.80076538367,141747.5848097374,117239.28963800648,168456.01519297925,133856.2199786209,181135.26632165737,173049.10628724855,139199.2090808654,107385.1481088529,136983.64226040876,95747.55398928157,93631.95694562781,102750.18429931528,79913.4426861878,133211.38234179668,,205405.30135230467,94914.49741833581,114169.52591330966,97262.85788367933,172849.21084248545,141484.32007027918,90398.26252735809,112469.33227029636,111886.24797338729,99849.60566086671,116527.93394009223
2002-10-01,155571.89693995242,269593.241949783,135035.65517238333,190256.2188200991,227570.4119786302,119072.0851133591,133856.52696750348,277318.0232633268,156532.03265618428,199620.53455375167,222803.7052786582,156633.80780809917,224109.14184186063,178431.69118136106,232810.12611011753,185800.26590890498,180581.4803093327,145296.18592530728,,167973.3465467095,118271.84684007918,187023.80696460078,114895.36465020473,124639.55703673721,139462.5697973439,142488.17666193398,117509.61559733487,169019.63143166035,134246.43600733872,184865.1233928191,173548.70904027033,140350.28204072732,107644.91543860368,137733.41644155417,96124.01441588406,94022.43682012481,102894.36800064375,80282.84316734794,133535.5676552176,,207600.48632852812,95196.36595711594,114816.773845692,97293.16798566676,174005.54284353726,141999.6572364475,90680.83609574071,112806.67807957502,112247.33556765337,100183.78723701223,116891.20297105327
2002-11-01,156901.45344585762,273212.38384715427,136158.54760524517,191871.18364052905,230762.59739517796,119420.10517593122,134278.86354725962,281349.56081852026,157181.109530144,200250.2633647447,223319.01803259295,157633.8335197024,227715.8014732273,179517.14859660342,235255.70969774373,187996.25737266906,180333.41061402138,145726.4508456009,,169190.56359865374,118676.37132212879,188889.07472499166,115620.51851790538,124959.14988143324,139698.9229609025,143274.6852510705,117775.26182376458,169682.36752826464,134603.95191711502,188067.1998546274,174127.5557972918,141552.04657511695,107919.50348864129,138430.61938591633,96513.90691658964,94382.53762235993,103112.92354493194,80532.47693494019,133810.46573382706,,210076.90623255807,95472.85644062368,115487.01178388616,97795.82445678051,175149.14657415857,142447.87691420587,90955.82825168209,113027.25766251859,112593.36154743511,100558.97852971473,117267.65356489243
2002-12-01,158135.6139352176,276781.2154613655,137375.08457187572,193543.48318343257,233745.09288347574,119716.62968108174,134706.50478008544,285198.1975324939,157898.4406125753,200727.18752588634,223600.76425009136,158498.76297190975,231478.77959363666,180741.91509733,237200.3849805555,190182.8801784471,180094.69753965596,146089.21256335414,,170511.0720019917,119172.28835189703,190771.91888013808,116310.36602116925,125288.03927077341,139941.45622521,144131.76077076737,118035.49955949814,170345.44456647738,134919.83893642182,190678.38488852992,174745.7913041469,142780.55734890015,108199.34149626277,139106.6924828963,96882.64732140808,94675.5518731394,103385.82278314892,80717.98095161331,133979.17517565543,,212501.36553359215,95715.9159861569,116098.15222543123,98345.8525891881,176397.4003577508,142670.98349289992,91214.28500517954,113147.34147563303,112967.32478588894,100977.44883967441,117641.21796232426
2003-01-01,159219.65400779014,279934.6827387828,138574.36621565095,195176.9267651555,236600.3305374993,119943.99778508795,135108.22554505803,288307.73197579297,158569.0863348579,201264.53184463727,223694.2347030721,159184.38193938773,234878.92395951855,181950.35642614434,239244.3475497981,192271.78603765133,179925.29346844368,146397.01326789372,,171839.4537983306,119672.69029154057,192533.55668299095,116971.17063929637,125610.87876244767,140176.7224817891,144992.73704343574,118228.20721348759,170980.67317377726,135241.6052495168,193101.72866476062,175157.3358483735,144110.81903204074,108442.51539174064,139666.19012881684,97137.23057350893,94826.14015425653,103475.4553999022,80820.28804548323,134107.4567795333,,214527.8920242096,95933.02731098003,116626.09139448528,98925.8224079535,177706.0857813999,143008.93467550856,91445.48566943698,113605.97855652182,113371.97039443615,101339.20315252083,117982.98610235832
2003-02-01,160313.26159723615,282874.69907043147,139806.79770361577,196766.08324077385,239368.82003906337,120094.0652252164,135458.28640794984,291164.5371855735,159281.2667403165,201797.50331756767,223746.45189857017,160040.69913016554,237806.52827398354,183145.9095971296,241708.27023342415,194374.49458688882,179880.696833789,146679.5410410868,,173055.17433019623,120110.19767517899,194324.0365711376,117635.8538069444,125962.04129750705,140391.75441161808,145902.7058822946,118448.23300930705,171555.0095878328,135488.04242832251,195671.15956653553,175426.54838858577,145375.43085342934,108716.79841131605,140191.4706051378,97406.29471976712,94955.75173238521,103487.7068603431,81095.04810431138,134301.43536122158,,216069.65544600668,96163.26627633518,117148.44377708893,99221.35303197615,179117.19237611524,143395.3497679683,91678.65056209419,114439.80891343522,113781.3008432859,101643.64872185765,118296.14653348383
2003-03-01,161474.70320302647,285988.9259851391,141070.60515157992,198461.96538467504,242061.08263340514,120263.69485517479,135670.63781076352,294007.7396357817,159936.31220594086,202621.84779985182,224032.56735042352,160857.06225787345,240503.83946643505,184454.31617418982,244697.79213174118,196526.05883990173,179824.8936537927,146987.59956790882,,174161.30819211973,120440.97373675002,196116.02292273418,118271.16993754196,126302.11944121198,140592.21299255436,146819.27887405254,118656.49790181068,172171.15239384057,135678.90041254964,198442.56240099715,175599.9461857966,146517.86801615488,108997.92484224816,140775.44983506127,97673.21077561671,95143.28229364613,103448.20272561493,81449.13373140444,134393.23211074874,,217732.16732164426,96405.74557367289,117656.90826941031,99215.82818231585,180602.97342472433,143696.48117145538,91931.87054474285,115002.42184862694,114247.04148084321,101872.79029849141,118579.95045151573
2003-04-01,162827.91583522837,289608.78080286324,142478.6706680338,200132.89717271322,244731.3525896755,120462.67193250246,135867.27728394454,297090.7615664974,160664.21772085936,203537.73816065994,224381.10111122802,161762.61512675564,243539.44913042744,185814.13536952206,247757.68572567322,198517.89373928765,179956.05387017594,147296.31408077886,,175209.72652015614,120564.06878380237,198072.85985340472,118942.85739298187,126573.26219535811,140761.36241638413,147685.4772011001,118905.99944478499,172854.48816780874,135811.894182506,201350.51069324985,176012.831762273,147458.60731140163,109345.07743862875,141404.04545416663,98003.22318720042,95410.97875650495,103487.24304973685,81840.8006682894,134746.14693342135,,219618.84863748087,96662.91910797462,118171.68755530885,98884.20489384168,182163.39950689735,144062.6180884655,92232.03829477979,115264.2824895319,114656.04889308607,102103.48807957461,118874.19348491482
2003-05-01,164318.30912097706,293628.872824346,143965.9693511308,201842.84561648694,247516.21423156236,120688.41864997517,136209.41202350435,300181.01513469504,161416.06691239867,204687.4941036337,224644.24403524396,162609.08420129956,246787.24579567954,187396.24849269082,251014.0042149265,200648.40852590755,180119.88375779032,147602.56816219827,,176397.20186683288,120589.77751281268,200242.00117354994,119765.03294069383,126847.80914809935,140959.39522671665,148595.52957991752,119177.51379106317,173647.33148499133,136009.32551985496,204501.04539100104,176819.92451849728,148704.2100862665,109654.0474316455,142190.72525841068,98402.91893769869,95682.71786604688,103648.63630579005,82225.21689897223,135186.38273129333,,221919.02996642844,96928.10026437958,118744.5892765732,98674.33542583912,183790.7064823329,144807.68795575906,92510.96758991822,115087.06049255103,115172.59835322313,102352.00907365624,119189.15318033943
2003-06-01,165900.07678011485,297347.333020366,145441.7068240928,203538.66241453015,250518.91436513688,120915.9166539117,136691.8576172872,302989.7879460144,162247.3494424895,205841.0120691344,224774.25391704796,163440.13282593162,250158.7479677424,188987.48920510174,254428.59836000283,202694.35743278035,180444.08857952664,147892.98603904035,,177562.0419899583,120679.05790278532,202727.13688178032,120758.0769796504,127166.78471855726,141158.39008255964,149563.9296005506,119485.49734277255,174539.49999746456,136386.17901913563,207930.59225466396,177976.034806509,150105.97067108567,109933.95169300439,143069.63749691428,98831.99297540447,95916.22096971446,103939.52778918533,82618.26151298433,135753.34831434806,,224304.1171832742,97195.17422399028,119393.81103166418,98731.42122033332,185356.46868281285,145867.6069255954,92760.04098847252,115171.79475970463,115607.71026245762,102650.25951836452,119566.21891609197
2003-07-01,167629.95597243824,301273.1233564992,146902.7338446047,205317.6448754672,253708.21334906414,121140.24766650586,137204.483204555,305308.25949349196,163110.23662867062,207045.5394114079,224916.98697639012,164228.45134371365,253486.77530593748,190811.89815977184,257863.5987036618,204741.46032252544,180689.27992698006,148183.79363274403,,178817.49156576014,120931.59788219338,205406.93328419374,121848.75224539434,127624.36747660814,141401.7491917273,150615.31642318456,119797.57354117856,175554.08026040916,136912.37269798378,211691.79496643294,179806.38801460317,151772.50400914307,110199.19175406087,144071.69744373354,99306.73484762428,96020.41378610505,104279.4477735996,83027.26247452886,136169.14403660104,,226665.87276824424,97473.03532204065,120066.32696129997,99246.5517305901,186917.68623052826,146900.36469846658,92986.45495205252,115454.63288971042,116143.82924897636,103021.5658628528,119999.10900163771
2003-08-01,169418.49945148057,305407.81606411986,148396.57745009777,207337.30943675133,257039.15686042924,121401.03829058421,137717.55589242195,307519.05027691607,164037.76418678256,208414.79533987676,225115.1045561216,165346.92956734894,256660.5668471996,192720.1620069022,261352.83836110393,206671.20932369443,180841.623076554,148541.56494890546,,180027.2168469789,121413.18785850667,208175.9135150546,122900.65819980476,128096.57370468882,141702.89662696226,152109.70743224898,120122.75977135659,176682.35613801016,137502.95816297227,215152.9410533354,181429.3878160154,153548.7140030123,110484.95431181316,145218.97287256375,99736.56420187408,96233.67030866613,104578.11078846497,83330.01546934595,136537.23842103337,,228847.09390671202,97759.40363880357,120733.92984391667,99788.92853811302,188523.98852380304,147730.1207522955,93244.38241791721,116059.66007964121,116621.34751376307,103477.79995048347,120505.40509004354
